更新时间,#genre#
CCTV5,https://stream1.freetv.fun/ipv6-cctv-5-12.m3u8

CCTV1,http://123.166.61.70:8003/hls/11/index.m3u8
CCTV2,http://123.166.61.70:8003/hls/12/index.m3u8
CCTV4,http://123.166.61.70:8003/hls/41/index.m3u8
CCTV7,http://123.166.61.70:8003/hls/42/index.m3u8
CCTV11,http://123.166.61.70:8003/hls/43/index.m3u8
CCTV15,http://123.166.61.70:8003/hls/44/index.m3u8
CCTV16,http://123.166.61.70:8003/hls/16/index.m3u8

CCTV1,http://115.48.63.30:9901/tsfile/live/0001_1.m3u8
CCTV3,http://115.48.63.30:9901/tsfile/live/0003_1.m3u8
CCTV5,http://115.48.63.30:9901/tsfile/live/0005_1.m3u8
CCTV6,http://115.48.63.30:9901/tsfile/live/0006_1.m3u8
CCTV8,http://115.48.63.30:9901/tsfile/live/0008_1.m3u8
CCTV9,http://115.48.63.30:9901/tsfile/live/1005_1.m3u8
CCTV11,http://115.48.63.30:9901/tsfile/live/0011_1.m3u8

CCTV2,http://223.112.219.174:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://223.112.219.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.112.219.174:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.112.219.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.112.219.174:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010144/
CCTV2,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010145/
CCTV5+,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010214/
CCTV7,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010215/
CCTV8,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010216/
CCTV8,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010052/
CCTV9,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010203/
CCTV12,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010205/
CCTV14,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008170/
CCTV16,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010142/
CCTV17,http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010210/

CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/
CCTV2,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/
CCTV5,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265005/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/
CCTV6,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265006/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000265007/
CCTV7,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000024341/
CCTV5+,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018504/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/
CCTV8,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/
CCTV11,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031106/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031107/
CCTV12,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032494/
CCTV13,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031108/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/
CCTV14,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006673/
CCTV15,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031109/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/
CCTV16,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000233002/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/
CCTV17,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268004/

CCTV1,http://101.65.32.166:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://101.65.32.166:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://101.65.32.166:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://101.65.32.166:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://101.65.32.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://101.65.32.166:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://101.65.32.166:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://101.65.32.166:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://101.65.32.166:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://101.65.32.166:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://101.65.32.166:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://101.65.32.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://101.65.32.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://101.65.32.166:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://101.65.32.166:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV14,https://stream1.freetv.fun/cctv-14-shao-er-2.m3u8

CCTV第一剧场,http://113.195.4.134:9901/tsfile/live/1028_1.m3u8?key=txiptv
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1085_1.m3u8?key=txiptv
CCTV风云剧场,http://113.195.4.134:9901/tsfile/live/1037_1.m3u8?key=txiptv
CCTV风云足球,http://113.195.4.134:9901/tsfile/live/1049_1.m3u8?key=txiptv
CCTV女性时尚,http://113.195.4.134:9901/tsfile/live/1054_1.m3u8?key=txiptv
CCTV风云足球,http://113.195.4.134:9901/tsfile/live/1049_1.m3u8?key=txiptv


CCTV1,http://ygbh666.cn/aikmigu.php?id=cctv1
CCTV2,http://ygbh666.cn/aikmigu.php?id=cctv2
CCTV3,http://ygbh666.cn/aikmigu.php?id=cctv3
CCTV4,http://ygbh666.cn/aikmigu.php?id=cctv4
CCTV4欧洲,http://ygbh666.cn/aikmigu.php?id=cctv4o
CCTV4美洲,http://ygbh666.cn/aikmigu.php?id=cctv4a
CCTV5,http://ygbh666.cn/aikmigu.php?id=cctv5
CCTV5+,http://ygbh666.cn/aikmigu.php?id=cctv5p
CCTV6,http://ygbh666.cn/aikmigu.php?id=cctv6
CCTV7,http://ygbh666.cn/aikmigu.php?id=cctv7
CCTV8,http://ygbh666.cn/aikmigu.php?id=cctv8
CCTV9,http://ygbh666.cn/aikmigu.php?id=cctv9
CCTV10,http://ygbh666.cn/aikmigu.php?id=cctv10
CCTV11,http://ygbh666.cn/aikmigu.php?id=cctv11
CCTV12,http://ygbh666.cn/aikmigu.php?id=cctv12
CCTV13,http://ygbh666.cn/aikmigu.php?id=cctv13
CCTV14,http://ygbh666.cn/aikmigu.php?id=cctv14
CCTV15,http://ygbh666.cn/aikmigu.php?id=cctv15
CCTV17,http://ygbh666.cn/aikmigu.php?id=cctv17

CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000030810/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000004953/1.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000018602/1.m3u8
CCTV2,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000005000031113/1.m3u8


💓专享卫视,#genre#
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265018/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265018&livemode=1&stbId=3
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000014098/1.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
东方卫视,http://223.215.11.132:2000/rtp/238.1.78.163:7176
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://114.246.183.162:4022/rtp/239.3.1.136:8032
东方卫视,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/349/2024054503.m3u8
浙江卫视,http://223.112.219.174:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.41.27.144:18888/udp/239.45.3.178:5140
浙江卫视,http://110.178.38.156:8083/udp/239.1.1.38:8038
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014260/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014260&livemode=1&stbId=3
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000007275/1.m3u8?channel-id=bestzb&Contentid=5000000004000007275&livemode=1&stbId=3$1920x1080
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265031/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265031&livemode=1&stbId=3$1920x1080
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265024/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265024&livemode=1&stbId=3
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006692/1.m3u8?channel-id=bestzb&Contentid=5000000004000006692&livemode=1&stbId=3
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
湖北卫视,http://119.98.133.130:4000/rtp/239.254.96.115:8664
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
湖北卫视,http://113.93.49.27:2000/udp/239.77.0.95:5146
湖北卫视,http://113.93.51.232:2000/udp/239.77.1.174:5146

北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000007495/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8

北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225728/2.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225740/2.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225735/2.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225620/2.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225639/2.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226248/2.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226549/2.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225739/2.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225613/2.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226344/2.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225612/2.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225610/2.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225627/2.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226391/2.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226456/2.m3u8
山西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225624/2.m3u8
教育卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225655/2.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226480/2.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226406/2.m3u8
龙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226327/2.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226546/2.m3u8
延边卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226516/2.m3u8
云南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226444/2.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225626/2.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226338/2.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225618/2.m3u8
陕西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225625/2.m3u8
甘肃卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225633/2.m3u8
宁夏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225632/2.m3u8
青海卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226323/2.m3u8
内蒙卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226389/2.m3u8
西藏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225638/2.m3u8
新疆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225635/2.m3u8
兵团卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226439/2.m3u8
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8
安多卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225659/2.m3u8

广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265034/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265034&livemode=1&stbId=3$1920x1080
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000014176/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3$1920x1080
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265033/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265033&livemode=1&stbId=3
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000010584/1.m3u8?channel-id=bestzb&Contentid=5000000004000010584&livemode=1&stbId=3
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031120/1.m3u8?channel-id=bestzb&Contentid=5000000011000031120&livemode=1&stbId=3
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
四川卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006119/1.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265026/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265026&livemode=1&stbId=3
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006827/1.m3u8?channel-id=bestzb&Contentid=5000000004000006827&livemode=1&stbId=3
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265025/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265025&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000016568/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016568&livemode=1&stbId=3
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265019/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265019&livemode=1&stbId=3
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265030/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265030&livemode=1&stbId=3
江西卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000006000268001/1.m3u8?channel-id=ystenlive&Contentid=1000000006000268001&livemode=1&stbId=3
河北卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3
河南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/5000000004000006211/1.m3u8?channel-id=bestzb&Contentid=5000000004000006211&livemode=1&stbId=3
